OrderID,CustID,RestID,Discount,ItemLine,Price
190,88,39,0,Milk - 2% 250 Ml,230
190,88,39,0,Egg Patty Fried,499
191,213,5,0,V8 Pet,68
191,213,5,0,V8 Pet,68
191,213,5,0,"Star Anise, Whole",67
191,213,5,0,Bread - Pumpernickel,256
191,213,5,0,Canada Dry,258
192,336,75,30,Oranges,193
192,336,75,30,Juice - Lemon,97
192,336,75,30,"Chicken - Base, Ultimate",172
192,336,75,30,Coffee Beans - Chocolate,417
193,51,44,60,"Carrots - Mini, Stem On",374
193,51,44,60,Cookies - Amaretto,59
193,51,44,60,"Carrots - Mini, Stem On",374
194,72,60,40,Chicken Breast Halal,288
194,72,60,40,Chicken Breast Halal,288
195,448,7,30,Soup Knorr Chili With Beans,378
196,472,16,20,Flower - Daisies,355
197,369,40,0,"Water, Tap",182
197,369,40,0,"Water, Tap",182
197,369,40,0,"Mushroom - Morels, Dry",53
197,369,40,0,Chips Potato Swt Chilli Sour,118
198,472,4,60,Cheese - La Sauvagine,499
199,55,39,30,"Red Snapper - Fresh, Whole",200
199,55,39,30,Egg Patty Fried,499
199,55,39,30,"Mushroom - Enoki, Dry",450
200,477,97,10,Fireball Whisky,365
200,477,97,10,"Liqueur Banana, Ramazzotti",82
201,225,66,40,"Jam - Raspberry,jar",365
201,225,66,40,Langers - Cranberry Cocktail,466
201,225,66,40,Compound - Orange,194
202,86,93,30,Scallops - In Shell,251
202,86,93,30,Cheese - Wine,345
202,86,93,30,Bread - White Epi Baguette,260
202,86,93,30,Tart - Pecan Butter Squares,440
202,86,93,30,Venison - Striploin,361
203,229,96,30,Papayas,120
203,229,96,30,Beans - Fava Fresh,366
204,106,71,30,Mustard - Pommery,333
204,106,71,30,Muffin Batt - Blueberry Passion,390
204,106,71,30,"Tomatoes - Plum, Canned",290
204,106,71,30,"Cheese - Cheddar, Old White",488
205,255,89,40,Wine - Beaujolais Villages,291
205,255,89,40,Bagel - Sesame Seed Presliced,411
205,255,89,40,Nantucket Apple Juice,84
206,257,98,40,Pork - Back Ribs,120
206,257,98,40,Truffle Cups - Brown,231
206,257,98,40,Oneshot Automatic Soap System,351
206,257,98,40,Truffle Cups - Brown,231
206,257,98,40,"Coke - Classic, 355 Ml",489
207,168,7,0,Beer - Muskoka Cream Ale,211
207,168,7,0,Soup Knorr Chili With Beans,378
207,168,7,0,Cheese - Pied De Vents,110
207,168,7,0,Wine - Chablis 2003 Champs,121
207,168,7,0,Soup Campbells Beef With Veg,471
207,168,7,0,Gelatine Powder,239
208,411,9,60,Beer - Heinekin,64
208,411,9,60,Crush - Cream Soda,295
209,433,77,0,Pepper - Chili Powder,252
209,433,77,0,Longos - Assorted Sandwich,451
209,433,77,0,Worcestershire Sauce,117
209,433,77,0,Wine - Chardonnay Mondavi,358
210,342,87,10,Salmon - Sockeye Raw,245
211,486,51,50,Guava,403
211,486,51,50,Liqueur - Melon,261
211,486,51,50,Puff Pastry - Sheets,97
211,486,51,50,Guava,403
211,486,51,50,Puff Pastry - Sheets,97
211,486,51,50,Guava,403
212,15,53,60,Table Cloth 54x54 Colour,366
212,15,53,60,Pop Shoppe Cream Soda,289
212,15,53,60,Miso - Soy Bean Paste,283
212,15,53,60,Danishes - Mini Cheese,237
212,15,53,60,Wine - Penfolds Koonuga Hill,89
213,198,66,30,Truffle Shells - Semi - Sweet,157
213,198,66,30,"Vermouth - Sweet, Cinzano",148
214,212,25,40,Tea - Black Currant,130
214,212,25,40,Nacho Chips,398
214,212,25,40,Island Oasis - Raspberry,182
214,212,25,40,Tea - Herbal - 6 Asst,281
215,413,61,40,Breadfruit,54
215,413,61,40,Appetizer - Veg Assortment,216
216,462,53,20,Danishes - Mini Cheese,237
216,462,53,20,Danishes - Mini Cheese,237
216,462,53,20,Wine - Penfolds Koonuga Hill,89
217,257,22,30,Lime Cordial - Roses,360
217,257,22,30,Cheese - Bocconcini,307
217,257,22,30,Cheese - Bocconcini,307
218,489,2,50,Lid Tray - 12in Dome,342
218,489,2,50,Neckerchief Blck,86
218,489,2,50,Beer - Upper Canada Lager,127
218,489,2,50,Cheese - Mascarpone,216
218,489,2,50,Cheese - Mascarpone,216
218,489,2,50,Lotus Leaves,311
219,34,32,30,Yoplait Drink,344
219,34,32,30,Muffin - Mix - Strawberry Rhubarb,85
219,34,32,30,Sauce - Vodka Blush,216
219,34,32,30,Carbonated Water - White Grape,144
219,34,32,30,Sauce - Vodka Blush,216
220,317,62,20,"Nut - Hazelnut, Ground, Natural",445
220,317,62,20,Compound - Passion Fruit,238
221,359,28,10,Longos - Cheese Tortellini,344
221,359,28,10,Wine - Chianti Classica Docg,377
221,359,28,10,Sobe - Green Tea,297
221,359,28,10,Orange - Blood,104
222,175,49,10,Nougat - Paste / Cream,419
222,175,49,10,"Croissant, Raw - Mini",163
223,170,100,0,Shiratamako - Rice Flour,381
223,170,100,0,Shiratamako - Rice Flour,381
223,170,100,0,Pickerel - Fillets,208
223,170,100,0,Wine - Delicato Merlot,347
224,145,82,10,Olives - Kalamata,392
224,145,82,10,Cake - Dulce De Leche,149
224,145,82,10,Black Currants,399
224,145,82,10,Black Currants,399
224,145,82,10,Cake - Dulce De Leche,149
224,145,82,10,"Tendrils - Baby Pea, Organic",107
225,138,98,50,Foil Cont Round,420
225,138,98,50,Pork - Back Ribs,120
225,138,98,50,"Lemonade - Natural, 591 Ml",443
225,138,98,50,Oneshot Automatic Soap System,351
226,355,51,20,Puff Pastry - Sheets,97
226,355,51,20,Liqueur - Melon,261
226,355,51,20,Liqueur - Melon,261
226,355,51,20,Liqueur - Melon,261
227,162,17,30,"Pasta - Canelloni, Single Serve",341
227,162,17,30,Muffin Batt - Carrot Spice,55
227,162,17,30,Smoked Tongue,71
227,162,17,30,Pectin,403
227,162,17,30,Breakfast Quesadillas,130
227,162,17,30,Smoked Tongue,71
228,232,24,60,Vinegar - Cider,214
228,232,24,60,"Zucchini - Mini, Green",90
228,232,24,60,Nacho Chips,398
228,232,24,60,Pasta - Canelloni,113
228,232,24,60,Pasta - Canelloni,113
229,86,38,40,Sausage - Breakfast,273
230,92,13,60,Bread - Focaccia Quarter,284
230,92,13,60,Coffee - Flavoured,94
230,92,13,60,"Mushroom - Chantrelle, Fresh",187
230,92,13,60,Beer - Tetleys,374
230,92,13,60,Chives - Fresh,408
231,463,90,50,Chicken Breast Halal,288
231,463,90,50,Wine - Fat Bastard Merlot,211
231,463,90,50,Pernod,485
231,463,90,50,Wine - Fat Bastard Merlot,211
231,463,90,50,Juice - V8 Splash,486
232,272,18,50,Napkin - Beverage 1 Ply,416
233,82,64,50,Cloves - Ground,352
233,82,64,50,Pears - Bosc,52
233,82,64,50,"Jam - Raspberry,jar",365
233,82,64,50,"Jam - Raspberry,jar",365
233,82,64,50,"Jam - Raspberry,jar",365
233,82,64,50,Paste - Black Olive,91
234,28,48,20,Beef Dry Aged Tenderloin Aaa,417
234,28,48,20,"Cheese - Woolwich Goat, Log",372
234,28,48,20,"Cheese - Woolwich Goat, Log",372
234,28,48,20,Juice - Lagoon Mango,250
234,28,48,20,"Champagne - Brights, Dry",401
235,473,45,40,"Pasta - Penne, Rigate, Dry",50
235,473,45,40,"Pasta - Penne, Rigate, Dry",50
236,355,49,30,Wine - Ej Gallo Sierra Valley,293
236,355,49,30,Wine - Ej Gallo Sierra Valley,293
237,108,73,10,Yoghurt Tubes,137
237,108,73,10,Yoghurt Tubes,137
237,108,73,10,"Jam - Strawberry, 20 Ml Jar",466
237,108,73,10,Beef Flat Iron Steak,437
237,108,73,10,Eggplant - Asian,212
238,165,7,20,Wine - Shiraz Wolf Blass Premium,214
238,165,7,20,Cheese - Pied De Vents,110
238,165,7,20,"Fish - Base, Bouillion",104
238,165,7,20,Gelatine Powder,239
238,165,7,20,Wine - Chablis 2003 Champs,121
238,165,7,20,Beer - Muskoka Cream Ale,211
239,171,8,30,Container - Foam Dixie 12 Oz,58
239,171,8,30,Nacho Chips,398
239,171,8,30,"Vinegar - Balsamic, White",178
240,229,91,50,Shrimp - Tiger 21/25,353
240,229,91,50,"Thyme - Lemon, Fresh",58
240,229,91,50,"Tortillas - Flour, 8",122
240,229,91,50,Shrimp - Tiger 21/25,353
240,229,91,50,"Tortillas - Flour, 8",122
240,229,91,50,Egg Patty Fried,499
241,375,50,20,Wine - Ej Gallo Sierra Valley,293
241,375,50,20,Wine - Pinot Grigio Collavini,64
242,275,92,60,Soy Protein,187
242,275,92,60,Beer - Guiness,175
242,275,92,60,Cheese - Cheddarsliced,285
242,275,92,60,Cheese - Cheddarsliced,285
242,275,92,60,Soy Protein,187
243,187,60,10,"Glass - Wine, Plastic, Clear 5 Oz",224
243,187,60,10,Dried Peach,485
243,187,60,10,Peach - Halves,461
243,187,60,10,"Glass - Wine, Plastic, Clear 5 Oz",224
244,422,76,60,Dooleys Toffee,107
244,422,76,60,Shrimp - Prawn,328
244,422,76,60,Jameson - Irish Whiskey,107
244,422,76,60,Wine - Pinot Noir Stoneleigh,426
244,422,76,60,"Wine - Magnotta - Red, Baco",466
244,422,76,60,Wine - Pinot Noir Stoneleigh,426
245,418,77,20,Pie Filling - Cherry,353
245,418,77,20,Worcestershire Sauce,117
245,418,77,20,Gatorade - Orange,343
245,418,77,20,Cheese - Mix,402
245,418,77,20,Longos - Assorted Sandwich,451
245,418,77,20,Worcestershire Sauce,117
246,133,41,60,"Syrup - Monin, Irish Cream",72
247,427,1,20,Island Oasis - Pina Colada,148
247,427,1,20,The Pop Shoppe - Root Beer,244
247,427,1,20,Mcgillicuddy Vanilla Schnap,196
247,427,1,20,Wine - Champagne Brut Veuve,414
248,293,41,30,Nantucket - Pomegranate Pear,53
248,293,41,30,"Mushroom - Enoki, Dry",450
248,293,41,30,Gherkin,404
248,293,41,30,"Pork - Chop, Frenched",243
249,210,9,0,"Bread - Bagels, Plain",457
250,477,97,10,Tea - Vanilla Chai,301
251,68,57,30,Cake Sheet Combo Party Pack,224
251,68,57,30,Roe - Flying Fish,488
251,68,57,30,Cake Sheet Combo Party Pack,224
251,68,57,30,Pepper - Green Thai,244
251,68,57,30,Salt - Sea,219
252,291,56,60,Grapefruit - White,95
252,291,56,60,Schnappes Peppermint - Walker,167
253,484,76,10,Dooleys Toffee,107
253,484,76,10,Cheese - Valancey,297
254,191,67,30,Towel - Roll White,266
254,191,67,30,Hersey Shakes,112
254,191,67,30,Cleaner - Comet,181
254,191,67,30,Teriyaki Sauce,95
254,191,67,30,Towel - Roll White,266
254,191,67,30,Teriyaki Sauce,95
255,441,80,20,Veal - Knuckle,151
255,441,80,20,Calypso - Strawberry Lemonade,402
255,441,80,20,Veal - Knuckle,151
255,441,80,20,"Trout - Rainbow, Fresh",67
255,441,80,20,Shrimp - Black Tiger 26/30,440
255,441,80,20,"Trout - Rainbow, Fresh",67
256,434,74,10,Easy Off Oven Cleaner,474
256,434,74,10,Cakes Assorted,429
256,434,74,10,Chocolate Bar - Oh Henry,365
256,434,74,10,Chocolate Bar - Oh Henry,365
257,46,93,30,Cranberries - Fresh,91
257,46,93,30,Bread - White Epi Baguette,260
257,46,93,30,Table Cloth 72x144 White,177
257,46,93,30,Tart - Pecan Butter Squares,440
257,46,93,30,Coffee Decaf Colombian,388
258,158,78,30,"Yogurt - Raspberry, 175 Gr",254
258,158,78,30,"Yogurt - Raspberry, 175 Gr",254
258,158,78,30,Rice - Long Grain,182
259,106,3,60,Lamb - Loin Chops,490
259,106,3,60,Aspic - Clear,473
259,106,3,60,"Beef - Roasted, Cooked",269
259,106,3,60,Lamb - Loin Chops,490
259,106,3,60,Aspic - Clear,473
260,479,45,40,Wine - Ice Wine,137
261,82,37,40,Onions - Red Pearl,281
262,169,34,30,Fennel,344
263,299,93,10,Coffee Decaf Colombian,388
263,299,93,10,Scallops - In Shell,251
263,299,93,10,Tart - Pecan Butter Squares,440
264,417,31,60,Cocoa Butter,74
264,417,31,60,Devonshire Cream,465
264,417,31,60,Cocoa Butter,74
264,417,31,60,"Vermouth - Sweet, Cinzano",148
265,491,1,20,Island Oasis - Pina Colada,148
265,491,1,20,Sugar - Palm,375
265,491,1,20,Curry Powder,343
265,491,1,20,Soy Protein,187
265,491,1,20,Island Oasis - Pina Colada,148
266,322,69,60,Ecolab - Balanced Fusion,265
266,322,69,60,Cheese - Brie,473
266,322,69,60,Honey - Comb,403
266,322,69,60,Cheese - Brie,473
266,322,69,60,Skirt - 24 Foot,289
266,322,69,60,"Pepper - Paprika, Spanish",188
267,265,48,30,Pepper - Green Thai,244
267,265,48,30,Cheese - Asiago,273
268,339,16,0,Puff Pastry - Sheets,97
268,339,16,0,Flower - Daisies,355
268,339,16,0,Puff Pastry - Sheets,97
269,290,5,10,Canada Dry,258
269,290,5,10,Beef - Top Butt Aaa,72
270,440,22,40,Lime Cordial - Roses,360
270,440,22,40,Petite Baguette,426
271,120,70,10,Beef - Inside Round,490
271,120,70,10,"Rum - Light, Captain Morgan",393
271,120,70,10,Mayonnaise,292
271,120,70,10,Apple - Custard,322
271,120,70,10,Seaweed Green Sheets,97
271,120,70,10,Celery Root,104
272,353,57,0,Compound - Strawberry,123
272,353,57,0,Potatoes - Fingerling 4 Oz,178
272,353,57,0,Juice - Ocean Spray Cranberry,372
272,353,57,0,Pepper - Orange,57
272,353,57,0,Compound - Strawberry,123
273,449,67,30,Towel - Roll White,266
273,449,67,30,Cleaner - Comet,181
273,449,67,30,"Nut - Almond, Blanched, Sliced",416
273,449,67,30,Cheese - Goat,285
274,121,15,40,"Lamb - Leg, Diced",225
274,121,15,40,Ice Cream - Vanilla,329
274,121,15,40,"Lamb - Leg, Diced",225
274,121,15,40,Cookie - Dough Variety,400
274,121,15,40,Energy Drink - Franks Original,82
275,318,36,50,The Pop Shoppe - Root Beer,244
275,318,36,50,The Pop Shoppe - Root Beer,244
275,318,36,50,The Pop Shoppe - Root Beer,244
275,318,36,50,Curry Paste - Madras,334
276,453,91,10,"Chicken - Wings, Tip Off",199
276,453,91,10,"Tortillas - Flour, 8",122
276,453,91,10,Venison - Striploin,361
276,453,91,10,Wine - Fume Blanc Fetzer,179
276,453,91,10,"Soup - Knorr, Country Bean",390
276,453,91,10,Wine - Fume Blanc Fetzer,179
277,136,75,50,"Chicken - Base, Ultimate",172
277,136,75,50,Juice - Lemon,97
277,136,75,50,Cheese - Sheep Milk,102
277,136,75,50,Muffin Batt - Ban Dream Zero,389
277,136,75,50,Muffin Batt - Ban Dream Zero,389
278,451,12,10,Salmon - Sockeye Raw,245
279,445,64,20,Red Currant Jelly,290
279,445,64,20,Red Currant Jelly,290
280,322,55,30,Sauce - Demi Glace,271
280,322,55,30,Sauce - Demi Glace,271
280,322,55,30,Sauce - Demi Glace,271
281,467,89,60,"Veal - Tenderloin, Untrimmed",480
281,467,89,60,Cookie Dough - Oatmeal Rasin,281
282,485,62,60,Shark - Loin,249
282,485,62,60,Tomato Puree,79
283,164,30,40,Cup Translucent 9 Oz,386
283,164,30,40,Cheese - Pied De Vents,110
283,164,30,40,Foam Cup 6 Oz,240
283,164,30,40,"Nut - Hazelnut, Ground, Natural",445
283,164,30,40,Cookie Choc,307
284,415,25,30,Nacho Chips,398
284,415,25,30,Tea - Black Currant,130
284,415,25,30,Tea - Black Currant,130
284,415,25,30,"Soup - Beef, Base Mix",104
284,415,25,30,Tea - Black Currant,130
285,119,74,10,Bread - Burger,241
285,119,74,10,Easy Off Oven Cleaner,474
285,119,74,10,Chocolate - Sugar Free Semi Choc,311
285,119,74,10,Alize Red Passion,448
285,119,74,10,Bread - Burger,241
285,119,74,10,Bread - Burger,241
286,261,92,10,Beer - Mill St Organic,249
286,261,92,10,Soy Protein,187
286,261,92,10,Cheese - Cheddarsliced,285
286,261,92,10,Beer - Mill St Organic,249
286,261,92,10,"Pasta - Elbows, Macaroni, Dry",53
287,332,1,40,Soy Protein,187
287,332,1,40,Sugar - Palm,375
287,332,1,40,Mcgillicuddy Vanilla Schnap,196
287,332,1,40,Mcgillicuddy Vanilla Schnap,196
287,332,1,40,Sugar - Palm,375
288,8,68,40,Sambuca - Ramazzotti,412
289,4,30,50,Cheese - Pied De Vents,110
289,4,30,50,Cheese - Pied De Vents,110
289,4,30,50,"Nut - Hazelnut, Ground, Natural",445
289,4,30,50,V8 - Vegetable Cocktail,110
290,422,75,0,Cheese - Sheep Milk,102
290,422,75,0,"Juice - Apple, 500 Ml",448
290,422,75,0,"Chicken - Base, Ultimate",172
290,422,75,0,Muffin Batt - Ban Dream Zero,389
290,422,75,0,Coffee Beans - Chocolate,417
290,422,75,0,"Chicken - Base, Ultimate",172
291,284,59,60,Cornflakes,236
291,284,59,60,Madeira,343
291,284,59,60,"Chicken - White Meat, No Tender",477
292,333,58,40,Vinegar - White,422
293,118,92,20,"Pasta - Elbows, Macaroni, Dry",53
293,118,92,20,"Pepper - White, Ground",332
293,118,92,20,"Pasta - Elbows, Macaroni, Dry",53
293,118,92,20,Soy Protein,187
293,118,92,20,Beer - Guiness,175
293,118,92,20,Beer - Mill St Organic,249
294,127,75,40,"Chicken - Base, Ultimate",172
294,127,75,40,"Chicken - Base, Ultimate",172
294,127,75,40,Juice - Lemon,97
294,127,75,40,"Chicken - Base, Ultimate",172
295,439,47,60,Pate - Peppercorn,187
295,439,47,60,Pate - Peppercorn,187
295,439,47,60,Pasta - Fusili Tri - Coloured,321
295,439,47,60,Carbonated Water - Blackcherry,436
296,465,45,10,"Radish - Black, Winter, Organic",470
296,465,45,10,"Flour - Corn, Fine",217
297,205,25,30,Tea - Herbal - 6 Asst,281
297,205,25,30,Island Oasis - Raspberry,182
297,205,25,30,Nacho Chips,398
297,205,25,30,"Soup - Beef, Base Mix",104
297,205,25,30,Skewers - Bamboo,382
298,95,11,40,"Wine - Red, Concha Y Toro",148
298,95,11,40,Puff Pastry - Slab,158
298,95,11,40,Wine - Casablanca Valley,255
299,194,70,0,"Trout - Rainbow, Frozen",175
299,194,70,0,Celery Root,104
299,194,70,0,Seaweed Green Sheets,97
299,194,70,0,"Rum - Light, Captain Morgan",393
299,194,70,0,Table Cloth 54x54 White,478
299,194,70,0,Mayonnaise,292
300,361,67,20,Cleaner - Comet,181
301,235,60,10,Chicken Breast Halal,288
301,235,60,10,"Hickory Smoke, Liquid",473
301,235,60,10,Beef Wellington,167
301,235,60,10,Sour Puss - Tangerine,291
302,135,44,60,Cookies - Amaretto,59
302,135,44,60,Cookies - Amaretto,59
302,135,44,60,"Gingerale - Schweppes, 355 Ml",257
302,135,44,60,Steampan - Foil,248
302,135,44,60,Vinegar - Sherry,72
302,135,44,60,Sachet,384
303,398,60,60,Chicken - Livers,150
303,398,60,60,Chicken Breast Halal,288
303,398,60,60,Sprouts - Bean,481
303,398,60,60,Hummus - Spread,257
303,398,60,60,Chicken - Livers,150
303,398,60,60,Soup - Boston Clam Chowder,186
304,117,94,50,Tuna - Fresh,182
304,117,94,50,Broccoli - Fresh,189
305,69,1,10,Mcgillicuddy Vanilla Schnap,196
305,69,1,10,Wine - Champagne Brut Veuve,414
305,69,1,10,Curry Powder,343
305,69,1,10,Ginsing - Fresh,445
305,69,1,10,Sugar - Palm,375
306,109,87,20,Longos - Chicken Cordon Bleu,422
306,109,87,20,Pork - Ham Hocks - Smoked,98
306,109,87,20,Swordfish Loin Portions,84
307,405,80,20,Fenngreek Seed,479
307,405,80,20,Shrimp - Black Tiger 26/30,440
307,405,80,20,Milk - Chocolate 250 Ml,436
308,473,46,50,"Wine - White, Pinot Grigio",415
308,473,46,50,"Wine - White, Pinot Grigio",415
308,473,46,50,Cup - 4oz Translucent,245
308,473,46,50,"Soup - Knorr, Veg / Beef",204
308,473,46,50,"Soup - Knorr, Veg / Beef",204
308,473,46,50,Soup - Base Broth Beef,399
309,312,11,20,Beef - Striploin Aa,74
309,312,11,20,Carroway Seed,247
309,312,11,20,"Octopus - Baby, Cleaned",433
310,211,68,40,Plate Pie Foil,403
311,475,73,50,Venison - Striploin,361
311,475,73,50,Appetizer - Lobster Phyllo Roll,154
311,475,73,50,Sugar - White Packet,200
311,475,73,50,Venison - Striploin,361
312,382,93,0,Cheese - Wine,345
312,382,93,0,Tart - Pecan Butter Squares,440
312,382,93,0,"Lobster - Tail, 3 - 4 Oz",420
312,382,93,0,Bread - White Epi Baguette,260
313,170,91,50,Chips Potato All Dressed - 43g,470
313,170,91,50,"Chicken - Wings, Tip Off",199
313,170,91,50,Wine - Fume Blanc Fetzer,179
313,170,91,50,"Chicken - Wings, Tip Off",199
313,170,91,50,Lamb - Bones,138
314,273,60,60,Dried Peach,485
315,80,79,20,Ice Cream - Super Sandwich,232
315,80,79,20,Wine - Vovray Sec Domaine Huet,278
315,80,79,20,Beans - Green,62
315,80,79,20,Chutney Sauce,459
315,80,79,20,Chutney Sauce,459
316,247,8,0,Sesame Seed,487
316,247,8,0,Compound - Passion Fruit,238
316,247,8,0,Nacho Chips,398
316,247,8,0,Lamb - Bones,138
317,55,81,30,Wine - Rhine Riesling Wolf Blass,485
318,448,70,10,Beef - Inside Round,490
318,448,70,10,"Trout - Rainbow, Frozen",175
318,448,70,10,Pork - Ham Hocks - Smoked,98
318,448,70,10,Table Cloth 54x54 White,478
319,148,14,60,Garam Masala Powder,57
319,148,14,60,Tart - Butter Plain Squares,183
319,148,14,60,Remy Red,114
319,148,14,60,"Pork - Bacon, Double Smoked",367
320,463,9,50,Pumpkin - Seed,409
321,328,4,30,Table Cloth 144x90 White,319
321,328,4,30,"Rum - Coconut, Malibu",106
321,328,4,30,Cheese - Swiss Sliced,81
321,328,4,30,Cheese - Swiss Sliced,81
321,328,4,30,Cheese - La Sauvagine,499
322,447,26,60,Beef Ground Medium,68
322,447,26,60,Beef Ground Medium,68
323,55,20,40,Beef - Tenderloin Tails,119
323,55,20,40,Beef - Tenderloin Tails,119
323,55,20,40,Beef - Tenderloin Tails,119
323,55,20,40,Russian Prince,88
323,55,20,40,Russian Prince,88
323,55,20,40,Ice Cream - Turtles Stick Bar,114
324,377,75,40,Oranges,193
324,377,75,40,Juice - Lemon,97
324,377,75,40,"Juice - Apple, 500 Ml",448
324,377,75,40,"Chicken - Base, Ultimate",172
324,377,75,40,Juice - Lemon,97
324,377,75,40,Coffee Beans - Chocolate,417
325,94,99,0,Beef - Salted,459
325,94,99,0,"Potatoes - Purple, Organic",444
325,94,99,0,Coffee - Dark Roast,72
325,94,99,0,Soup Knorr Chili With Beans,378
326,211,20,50,Russian Prince,88
326,211,20,50,Beef - Prime Rib Aaa,231
326,211,20,50,Ham - Procutinni,481
327,433,12,20,"Pasta - Detalini, White, Fresh",401
327,433,12,20,Food Colouring - Red,131
327,433,12,20,Fenngreek Seed,479
327,433,12,20,Bread - Corn Muffaleta Onion,302
327,433,12,20,Fenngreek Seed,479
328,113,25,0,Island Oasis - Raspberry,182
328,113,25,0,Skewers - Bamboo,382
328,113,25,0,Island Oasis - Raspberry,182
328,113,25,0,Skewers - Bamboo,382
328,113,25,0,Tea - Herbal - 6 Asst,281
328,113,25,0,Tea - Black Currant,130
329,357,95,60,Pop - Club Soda Can,410
329,357,95,60,Cookies Almond Hazelnut,114
329,357,95,60,"Nut - Walnut, Chopped",277
329,357,95,60,Cookies Almond Hazelnut,114
329,357,95,60,Soap - Hand Soap,91
330,132,53,30,Pop Shoppe Cream Soda,289
331,379,86,60,Wine - Marlbourough Sauv Blanc,92
331,379,86,60,"Beans - Turtle, Black, Dry",407
331,379,86,60,"Crab - Dungeness, Whole, live",286
331,379,86,60,"Beans - Turtle, Black, Dry",407
331,379,86,60,"Beans - Turtle, Black, Dry",407
331,379,86,60,Vinegar - White Wine,236
